0.0,10.349887101351195
0.1,9.27271343301438
0.2,8.31061827466926
0.30000000000000004,7.606168741270225
0.4,7.965352689256037
0.5,6.9278541005600545
0.6000000000000001,6.5466439880411125
0.7000000000000001,6.411795400635713
0.8,5.283501257933789
0.9,5.725020665023786
1.0,4.907163534224699
1.1,4.458383023213159
1.2000000000000002,4.636649039812212
1.3,4.399631053145262
1.4000000000000001,3.8844935490717534
1.5,3.9051648488358834
1.6,3.250129544614783
1.7000000000000002,3.451512059217072
1.8,2.759365218872874
1.9000000000000001,2.462772614031449
2.0,2.4691631618075016
2.1,2.0039598329646116
2.2,2.313109737092416
2.3000000000000003,2.227424249855107
2.4000000000000004,1.6497619807274684
2.5,1.2388137632773044
2.6,1.2798904570665135
2.7,1.40790892720976
2.8000000000000003,1.5880372173153332
2.9000000000000004,1.4554968409189546
3.0,1.502170540066829
3.1,1.4310542103365846
3.2,1.4188085679326097
3.3000000000000003,1.200912376139104
3.4000000000000004,1.4001796413715701
3.5,0.4753762011514042
3.6,0.43160790760050716
3.7,0.3848737020659988
3.8000000000000003,0.608966309246966
3.9000000000000004,0.9006346024732751
4.0,0.9562064375297095
4.1000000000000005,0.6106486900086824
4.2,0.2651393560603962
4.3,0.1375245645625937
4.4,0.8419222462774709
4.5,0.7092112870741888
4.6000000000000005,0.02743720255380966
4.7,0.2483677154400208
4.800000000000001,0.5983233531046588
4.9,0.027024351942218472
5.0,0.538084839520901
5.1000000000000005,0.16924990609494167
5.2,0.47959174198625665
5.300000000000001,0.49663665344248753
5.4,0.47276196442110674
5.5,-0.1444125012612922
5.6000000000000005,-0.13099632448894996
5.7,0.45067765208994987
5.800000000000001,0.23754996399780337
5.9,-0.08953653685185389
6.0,0.25103012234756594
6.1000000000000005,0.07505200594297629
6.2,0.3415325897339513
6.300000000000001,0.16873079232553562
6.4,-0.17075490342682748
6.5,0.05783179184886508
6.6000000000000005,0.12020942176679589
6.7,-0.34781227648319146
6.800000000000001,0.42505618178540683
6.9,0.04589454190616181
7.0,0.5554707578162785
7.1000000000000005,0.39450215985483583
7.2,0.06808203135331534
7.300000000000001,-0.0031978938235236176
7.4,0.3011288645236755
7.5,-0.16770724285514205
7.6000000000000005,-0.14397194040362724
7.7,-0.3070567933204064
7.800000000000001,-0.3949575364579558
7.9,0.10873946494797809
8.0,0.5227761953762992
8.1,0.3489138636208848
8.200000000000001,0.1382565815042263
8.3,-0.39550889269325323
8.4,0.3198843536833406
8.5,0.02191497425197167
8.6,-0.3595399522534112
8.700000000000001,-0.31955634738755295
8.8,0.06275647472202742
8.9,-0.15256704425669912
9.0,0.2644600418518098
9.1,-0.002556322420127481
9.200000000000001,0.3570996726884106
9.3,-0.3955262432282655
9.4,0.49390068319866
9.5,0.25818790003508424
9.600000000000001,-0.09285674917734657
9.700000000000001,0.03421654473119138
9.8,0.4788727526681596
9.9,-0.308121823267075
